"strate","grappe","exploitation","poids_leger","poids_lourd"
8,182,3,98.8515625,317.343292236328
8,182,4,98.8515625,1.79769313486232e+308
8,182,5,98.8515625,1.79769313486232e+308
8,182,6,98.8515625,317.343292236328
8,182,7,98.8515625,1.79769313486232e+308
8,182,8,98.8515625,1.79769313486232e+308
8,182,9,98.8515625,317.343292236328
8,183,2,94.3679351806641,1.79769313486232e+308
8,183,3,94.3679351806641,302.949493408203
8,183,4,94.3679351806641,1.79769313486232e+308
8,183,5,94.3679351806641,1.79769313486232e+308
8,183,6,94.3679351806641,302.949493408203
8,183,7,94.3679351806641,1.79769313486232e+308
8,183,8,94.3679351806641,1.79769313486232e+308
8,183,9,94.3679351806641,302.949493408203
8,184,2,47.3530883789062,1.79769313486232e+308
8,184,3,47.3530883789062,152.017669677734
8,184,4,47.3530883789062,1.79769313486232e+308
8,184,5,47.3530883789062,1.79769313486232e+308
8,184,6,47.3530883789062,152.017669677734
8,184,7,47.3530883789062,1.79769313486232e+308
8,184,8,47.3530883789062,1.79769313486232e+308
8,184,9,47.3530883789062,152.017669677734
8,185,2,46.7073631286621,1.79769313486232e+308
8,185,3,46.7073631286621,149.944686889648
8,185,4,46.7073631286621,1.79769313486232e+308
8,185,5,46.7073631286621,1.79769313486232e+308
8,185,6,46.7073631286621,149.944686889648
8,185,7,46.7073631286621,1.79769313486232e+308
8,185,8,46.7073631286621,1.79769313486232e+308
8,185,9,46.7073631286621,149.944686889648
50,186,2,249.893753051758,267.411376953125
50,186,3,249.893753051758,267.411376953125
50,186,4,249.893753051758,267.411376953125
50,186,5,249.893753051758,267.411376953125
50,186,6,249.893753051758,267.411376953125
50,186,7,249.893753051758,267.411376953125
50,186,8,249.893753051758,267.411376953125
50,186,9,249.893753051758,267.411376953125
50,187,2,446.084411621094,477.355041503906
50,187,3,446.084411621094,477.355041503906
50,187,4,446.084411621094,477.355041503906
50,187,5,446.084411621094,477.355041503906
50,187,6,446.084411621094,477.355041503906
50,187,7,446.084411621094,477.355041503906
50,187,8,446.084411621094,477.355041503906
50,187,9,446.084411621094,477.355041503906
50,188,2,130.159790039062,139.284027099609
50,188,3,130.159790039062,139.284027099609
50,188,4,130.159790039062,139.284027099609
50,188,5,130.159790039062,139.284027099609
50,188,6,130.159790039062,139.284027099609
50,188,7,130.159790039062,139.284027099609
50,188,8,130.159790039062,139.284027099609
50,188,9,130.159790039062,139.284027099609
50,189,2,137.401519775391,147.033416748047
50,189,3,137.401519775391,147.033416748047
50,189,4,137.401519775391,147.033416748047
50,189,5,137.401519775391,147.033416748047
50,189,6,137.401519775391,147.033416748047
50,189,7,137.401519775391,147.033416748047
50,189,8,137.401519775391,147.033416748047
50,189,9,137.401519775391,147.033416748047
50,190,2,193.598999023438,207.170349121094
50,190,3,193.598999023438,207.170349121094
50,190,4,193.598999023438,207.170349121094
50,190,5,193.598999023438,207.170349121094
50,190,6,193.598999023438,207.170349121094
50,190,7,193.598999023438,207.170349121094
50,190,8,193.598999023438,207.170349121094
50,190,9,193.598999023438,207.170349121094
9,191,2,38.6470146179199,1.79769313486232e+308
9,191,3,38.6470146179199,124.068550109863
9,191,4,38.6470146179199,1.79769313486232e+308
9,191,5,38.6470146179199,1.79769313486232e+308
9,191,6,38.6470146179199,124.068550109863
9,191,7,38.6470146179199,1.79769313486232e+308
9,191,8,38.6470146179199,1.79769313486232e+308
9,191,9,38.6470146179199,124.068550109863
9,192,2,67.5427856445312,1.79769313486232e+308
9,192,3,67.5427856445312,216.83268737793
9,192,4,67.5427856445312,1.79769313486232e+308
9,192,5,67.5427856445312,1.79769313486232e+308
9,192,6,67.5427856445312,216.83268737793
9,192,7,67.5427856445312,1.79769313486232e+308
9,192,8,67.5427856445312,1.79769313486232e+308
9,192,9,67.5427856445312,216.83268737793
9,193,2,49.7833023071289,1.79769313486232e+308
9,193,3,49.7833023071289,159.819396972656
9,193,4,49.7833023071289,1.79769313486232e+308
9,193,5,49.7833023071289,1.79769313486232e+308
9,193,6,49.7833023071289,159.819396972656
9,193,7,49.7833023071289,1.79769313486232e+308
9,193,8,49.7833023071289,1.79769313486232e+308
9,193,9,49.7833023071289,159.819396972656
9,194,2,54.5842742919922,1.79769313486232e+308
9,194,3,54.5842742919922,155.761734008789
9,194,5,54.5842742919922,1.79769313486232e+308
9,194,6,54.5842742919922,155.761734008789
9,194,7,54.5842742919922,1.79769313486232e+308
9,194,8,54.5842742919922,1.79769313486232e+308
9,194,9,54.5842742919922,155.761734008789
9,195,2,73.6498870849609,1.79769313486232e+308
9,195,3,73.6498870849609,236.43830871582
9,195,4,73.6498870849609,1.79769313486232e+308
9,195,5,73.6498870849609,1.79769313486232e+308
9,195,6,73.6498870849609,236.43830871582
9,195,7,73.6498870849609,1.79769313486232e+308
9,195,8,73.6498870849609,1.79769313486232e+308
9,195,9,73.6498870849609,236.43830871582
9,196,2,345.745330810547,1.79769313486232e+308
9,196,3,345.745330810547,1109.94653320312
9,196,4,345.745330810547,1.79769313486232e+308
9,196,5,345.745330810547,1.79769313486232e+308
9,196,6,345.745330810547,1109.94653320312
9,196,7,345.745330810547,1.79769313486232e+308
9,196,8,345.745330810547,1.79769313486232e+308
9,196,9,345.745330810547,1109.94653320312
9,197,2,82.1215972900391,1.79769313486232e+308
9,197,3,82.1215972900391,263.635009765625
9,197,4,82.1215972900391,1.79769313486232e+308
9,197,5,82.1215972900391,1.79769313486232e+308
9,197,6,82.1215972900391,263.635009765625
9,197,7,82.1215972900391,1.79769313486232e+308
9,197,8,82.1215972900391,1.79769313486232e+308
9,197,9,82.1215972900391,263.635009765625
9,198,2,67.3206024169922,1.79769313486232e+308
9,198,3,67.3206024169922,216.119415283203
9,198,4,67.3206024169922,1.79769313486232e+308
9,198,5,67.3206024169922,1.79769313486232e+308
9,198,6,67.3206024169922,216.119415283203
9,198,7,67.3206024169922,1.79769313486232e+308
9,198,8,67.3206024169922,1.79769313486232e+308
9,198,9,67.3206024169922,216.119415283203
9,199,2,79.0750045776367,1.79769313486232e+308
9,199,3,79.0750045776367,253.854568481445
9,199,4,79.0750045776367,1.79769313486232e+308
9,199,5,79.0750045776367,1.79769313486232e+308
9,199,6,79.0750045776367,253.854568481445
9,199,7,79.0750045776367,1.79769313486232e+308
9,199,8,79.0750045776367,1.79769313486232e+308
9,199,9,79.0750045776367,253.854568481445
9,200,2,27.8709354400635,1.79769313486232e+308
9,200,3,27.8709354400635,89.4740905761719
9,200,4,27.8709354400635,1.79769313486232e+308
9,200,5,27.8709354400635,1.79769313486232e+308
9,200,6,27.8709354400635,89.4740905761719
9,200,7,27.8709354400635,1.79769313486232e+308
9,200,8,27.8709354400635,1.79769313486232e+308
9,200,9,27.8709354400635,89.4740905761719
9,201,2,85.680778503418,1.79769313486232e+308
9,201,3,85.680778503418,275.061065673828
9,201,4,85.680778503418,1.79769313486232e+308
9,201,5,85.680778503418,1.79769313486232e+308
9,201,6,85.680778503418,275.061065673828
9,201,7,85.680778503418,1.79769313486232e+308
9,201,8,85.680778503418,1.79769313486232e+308
9,201,9,85.680778503418,275.061065673828
9,202,2,46.9518051147461,1.79769313486232e+308
9,202,3,46.9518051147461,150.729431152344
9,202,4,46.9518051147461,1.79769313486232e+308
9,202,5,46.9518051147461,1.79769313486232e+308
9,202,6,46.9518051147461,150.729431152344
9,202,7,46.9518051147461,1.79769313486232e+308
9,202,8,46.9518051147461,1.79769313486232e+308
9,202,9,46.9518051147461,150.729431152344
9,203,2,108.204811096191,1.79769313486232e+308
9,203,3,108.204811096191,347.370025634766
9,203,4,108.204811096191,1.79769313486232e+308
9,203,5,108.204811096191,1.79769313486232e+308
9,203,6,108.204811096191,347.370025634766
9,203,7,108.204811096191,1.79769313486232e+308
9,203,8,108.204811096191,1.79769313486232e+308
9,203,9,108.204811096191,347.370025634766
9,204,2,110.880996704102,1.79769313486232e+308
9,204,3,110.880996704102,276.858856201172
9,204,4,110.880996704102,1.79769313486232e+308
9,204,5,110.880996704102,1.79769313486232e+308
9,204,6,110.880996704102,276.858856201172
9,204,9,110.880996704102,276.858856201172
9,205,2,96.8206481933594,1.79769313486232e+308
9,205,3,96.8206481933594,310.823425292969
9,205,4,96.8206481933594,1.79769313486232e+308
9,205,5,96.8206481933594,1.79769313486232e+308
9,205,6,96.8206481933594,310.823425292969
9,205,7,96.8206481933594,1.79769313486232e+308
9,205,8,96.8206481933594,1.79769313486232e+308
9,205,9,96.8206481933594,310.823425292969
9,206,2,96.6654815673828,1.79769313486232e+308
9,206,3,96.6654815673828,310.325286865234
9,206,4,96.6654815673828,1.79769313486232e+308
9,206,5,96.6654815673828,1.79769313486232e+308
9,206,6,96.6654815673828,310.325286865234
9,206,7,96.6654815673828,1.79769313486232e+308
9,206,8,96.6654815673828,1.79769313486232e+308
9,206,9,96.6654815673828,310.325286865234
9,207,2,129.654495239258,1.79769313486232e+308
9,207,3,129.654495239258,416.22998046875
9,207,4,129.654495239258,1.79769313486232e+308
9,207,5,129.654495239258,1.79769313486232e+308
9,207,6,129.654495239258,416.22998046875
9,207,7,129.654495239258,1.79769313486232e+308
9,207,8,129.654495239258,1.79769313486232e+308
9,207,9,129.654495239258,416.22998046875
9,208,2,41.4280624389648,1.79769313486232e+308
9,208,3,41.4280624389648,132.996551513672
9,208,4,41.4280624389648,1.79769313486232e+308
9,208,5,41.4280624389648,1.79769313486232e+308
9,208,6,41.4280624389648,132.996551513672
9,208,7,41.4280624389648,1.79769313486232e+308
9,208,8,41.4280624389648,1.79769313486232e+308
9,208,9,41.4280624389648,132.996551513672
9,209,2,66.5359878540039,1.79769313486232e+308
9,209,3,66.5359878540039,213.600524902344
9,209,4,66.5359878540039,1.79769313486232e+308
9,209,5,66.5359878540039,1.79769313486232e+308
9,209,6,66.5359878540039,213.600524902344
9,209,7,66.5359878540039,1.79769313486232e+308
9,209,8,66.5359878540039,1.79769313486232e+308
9,209,9,66.5359878540039,213.600524902344
9,210,2,69.5330276489258,1.79769313486232e+308
9,210,3,69.5330276489258,223.221923828125
9,210,4,69.5330276489258,1.79769313486232e+308
9,210,5,69.5330276489258,1.79769313486232e+308
9,210,6,69.5330276489258,223.221923828125
9,210,7,69.5330276489258,1.79769313486232e+308
9,210,8,69.5330276489258,1.79769313486232e+308
9,210,9,69.5330276489258,223.221923828125
9,211,2,82.9864120483398,1.79769313486232e+308
9,211,3,82.9864120483398,266.411346435547
9,211,4,82.9864120483398,1.79769313486232e+308
9,211,5,82.9864120483398,1.79769313486232e+308
9,211,6,82.9864120483398,266.411346435547
9,211,7,82.9864120483398,1.79769313486232e+308
9,211,8,82.9864120483398,1.79769313486232e+308
9,211,9,82.9864120483398,266.411346435547
9,212,2,117.079322814941,1.79769313486232e+308
9,212,3,117.079322814941,375.85986328125
9,212,4,117.079322814941,1.79769313486232e+308
9,212,5,117.079322814941,1.79769313486232e+308
9,212,6,117.079322814941,375.85986328125
9,212,7,117.079322814941,1.79769313486232e+308
9,212,8,117.079322814941,1.79769313486232e+308
9,212,9,117.079322814941,375.85986328125
9,213,3,79.0457305908203,296.054016113281
9,213,4,79.0457305908203,1.79769313486232e+308
9,213,5,79.0457305908203,1.79769313486232e+308
9,213,7,79.0457305908203,1.79769313486232e+308
9,213,8,79.0457305908203,1.79769313486232e+308
9,213,9,79.0457305908203,296.054016113281
9,214,2,81.2571563720703,1.79769313486232e+308
9,214,3,81.2571563720703,260.859893798828
9,214,4,81.2571563720703,1.79769313486232e+308
9,214,5,81.2571563720703,1.79769313486232e+308
9,214,6,81.2571563720703,260.859893798828
9,214,7,81.2571563720703,1.79769313486232e+308
9,214,8,81.2571563720703,1.79769313486232e+308
9,214,9,81.2571563720703,260.859893798828
10,215,2,2143.37475585938,1.79769313486232e+308
10,215,3,2143.37475585938,6880.87890625
10,215,4,2143.37475585938,1.79769313486232e+308
10,215,5,2143.37475585938,1.79769313486232e+308
10,215,6,2143.37475585938,6880.87890625
10,215,7,2143.37475585938,1.79769313486232e+308
10,215,8,2143.37475585938,1.79769313486232e+308
10,215,9,2143.37475585938,6880.87890625
10,216,2,510.327362060547,1.79769313486232e+308
10,216,3,510.327362060547,1638.30444335938
10,216,4,510.327362060547,1.79769313486232e+308
10,216,5,510.327362060547,1.79769313486232e+308
10,216,6,510.327362060547,1638.30444335938
10,216,7,510.327362060547,1.79769313486232e+308
10,216,8,510.327362060547,1.79769313486232e+308
10,216,9,510.327362060547,1638.30444335938
10,217,2,283.951416015625,1.79769313486232e+308
10,217,3,283.951416015625,911.569458007812
10,217,4,283.951416015625,1.79769313486232e+308
10,217,5,283.951416015625,1.79769313486232e+308
10,217,6,283.951416015625,911.569458007812
10,217,7,283.951416015625,1.79769313486232e+308
10,217,8,283.951416015625,1.79769313486232e+308
10,217,9,283.951416015625,911.569458007812
10,218,2,166.153091430664,1.79769313486232e+308
10,218,3,166.153091430664,533.401428222656
10,218,4,166.153091430664,1.79769313486232e+308
10,218,5,166.153091430664,1.79769313486232e+308
10,218,6,166.153091430664,533.401428222656
10,218,7,166.153091430664,1.79769313486232e+308
10,218,8,166.153091430664,1.79769313486232e+308
10,218,9,166.153091430664,533.401428222656
10,219,2,223.26823425293,1.79769313486232e+308
10,219,3,223.26823425293,716.758178710938
10,219,4,223.26823425293,1.79769313486232e+308
10,219,5,223.26823425293,1.79769313486232e+308
10,219,6,223.26823425293,716.758178710938
10,219,7,223.26823425293,1.79769313486232e+308
10,219,8,223.26823425293,1.79769313486232e+308
10,219,9,223.26823425293,716.758178710938
10,220,2,158.768508911133,1.79769313486232e+308
10,220,3,158.768508911133,509.694702148438
10,220,4,158.768508911133,1.79769313486232e+308
10,220,5,158.768508911133,1.79769313486232e+308
10,220,6,158.768508911133,509.694702148438
10,220,7,158.768508911133,1.79769313486232e+308
10,220,8,158.768508911133,1.79769313486232e+308
10,220,9,158.768508911133,509.694702148438
10,221,2,215.471572875977,1.79769313486232e+308
10,221,3,215.471572875977,691.728515625
10,221,4,215.471572875977,1.79769313486232e+308
10,221,5,215.471572875977,1.79769313486232e+308
10,221,6,215.471572875977,691.728515625
10,221,7,215.471572875977,1.79769313486232e+308
10,221,8,215.471572875977,1.79769313486232e+308
10,221,9,215.471572875977,691.728515625
10,222,2,168.959747314453,1.79769313486232e+308
10,222,3,168.959747314453,723.215515136719
10,222,4,168.959747314453,1.79769313486232e+308
10,222,5,168.959747314453,1.79769313486232e+308
10,222,6,168.959747314453,723.215515136719
10,222,7,168.959747314453,1.79769313486232e+308
10,222,8,168.959747314453,1.79769313486232e+308
10,223,2,427.453674316406,1.79769313486232e+308
10,223,3,427.453674316406,1372.2548828125
10,223,4,427.453674316406,1.79769313486232e+308
10,223,5,427.453674316406,1.79769313486232e+308
10,223,6,427.453674316406,1372.2548828125
10,223,7,427.453674316406,1.79769313486232e+308
10,223,8,427.453674316406,1.79769313486232e+308
10,223,9,427.453674316406,1372.2548828125
10,224,2,330.340942382812,1.79769313486232e+308
10,224,3,330.340942382812,1060.49377441406
10,224,4,330.340942382812,1.79769313486232e+308
10,224,5,330.340942382812,1.79769313486232e+308
10,224,6,330.340942382812,1060.49377441406
10,224,7,330.340942382812,1.79769313486232e+308
10,224,8,330.340942382812,1.79769313486232e+308
10,224,9,330.340942382812,1060.49377441406
10,225,2,382.606109619141,1.79769313486232e+308
10,225,3,382.606109619141,1228.28076171875
10,225,4,382.606109619141,1.79769313486232e+308
10,225,5,382.606109619141,1.79769313486232e+308
10,225,6,382.606109619141,1228.28076171875
10,225,7,382.606109619141,1.79769313486232e+308
10,225,8,382.606109619141,1.79769313486232e+308
10,225,9,382.606109619141,1228.28076171875
10,226,2,107.962585449219,1.79769313486232e+308
10,226,3,107.962585449219,346.592407226562
10,226,4,107.962585449219,1.79769313486232e+308
10,226,5,107.962585449219,1.79769313486232e+308
10,226,6,107.962585449219,346.592407226562
10,226,7,107.962585449219,1.79769313486232e+308
10,226,8,107.962585449219,1.79769313486232e+308
10,226,9,107.962585449219,346.592407226562
10,227,2,187.740875244141,1.79769313486232e+308
10,227,3,187.740875244141,602.704711914062
10,227,4,187.740875244141,1.79769313486232e+308
10,227,5,187.740875244141,1.79769313486232e+308
10,227,6,187.740875244141,602.704711914062
10,227,7,187.740875244141,1.79769313486232e+308
10,227,8,187.740875244141,1.79769313486232e+308
10,227,9,187.740875244141,602.704711914062
10,228,2,126.476608276367,1.79769313486232e+308
10,228,3,126.476608276367,406.027984619141
10,228,4,126.476608276367,1.79769313486232e+308
10,228,5,126.476608276367,1.79769313486232e+308
10,228,6,126.476608276367,406.027984619141
10,228,7,126.476608276367,1.79769313486232e+308
10,228,8,126.476608276367,1.79769313486232e+308
10,228,9,126.476608276367,406.027984619141
10,229,2,48.5125999450684,1.79769313486232e+308
10,229,3,48.5125999450684,155.740051269531
10,229,4,48.5125999450684,1.79769313486232e+308
10,229,5,48.5125999450684,1.79769313486232e+308
10,229,6,48.5125999450684,155.740051269531
10,229,7,48.5125999450684,1.79769313486232e+308
10,229,8,48.5125999450684,1.79769313486232e+308
10,229,9,48.5125999450684,155.740051269531
10,230,2,102.383445739746,1.79769313486232e+308
10,230,3,102.383445739746,328.681640625
10,230,4,102.383445739746,1.79769313486232e+308
10,230,5,102.383445739746,1.79769313486232e+308
10,230,6,102.383445739746,328.681640625
10,230,7,102.383445739746,1.79769313486232e+308
10,230,8,102.383445739746,1.79769313486232e+308
10,230,9,102.383445739746,328.681640625
10,231,2,113.02165222168,1.79769313486232e+308
10,231,3,113.02165222168,362.833526611328
10,231,4,113.02165222168,1.79769313486232e+308
10,231,5,113.02165222168,1.79769313486232e+308
10,231,6,113.02165222168,362.833526611328
10,231,7,113.02165222168,1.79769313486232e+308
10,231,8,113.02165222168,1.79769313486232e+308
10,231,9,113.02165222168,362.833526611328
10,232,2,85.7350082397461,1.79769313486232e+308
10,232,3,85.7350082397461,275.235168457031
10,232,4,85.7350082397461,1.79769313486232e+308
10,232,5,85.7350082397461,1.79769313486232e+308
10,232,6,85.7350082397461,275.235168457031
10,232,7,85.7350082397461,1.79769313486232e+308
10,232,8,85.7350082397461,1.79769313486232e+308
10,232,9,85.7350082397461,275.235168457031
10,233,2,269.795471191406,1.79769313486232e+308
10,233,3,269.795471191406,866.124633789062
10,233,4,269.795471191406,1.79769313486232e+308
10,233,5,269.795471191406,1.79769313486232e+308
10,233,6,269.795471191406,866.124633789062
10,233,7,269.795471191406,1.79769313486232e+308
10,233,8,269.795471191406,1.79769313486232e+308
10,233,9,269.795471191406,866.124633789062
10,234,2,181.748184204102,1.79769313486232e+308
10,234,3,181.748184204102,583.46630859375
10,234,4,181.748184204102,1.79769313486232e+308
10,234,5,181.748184204102,1.79769313486232e+308
10,234,6,181.748184204102,583.46630859375
10,234,7,181.748184204102,1.79769313486232e+308
10,234,8,181.748184204102,1.79769313486232e+308
10,234,9,181.748184204102,583.46630859375
10,235,2,360.447448730469,1.79769313486232e+308
10,235,3,360.447448730469,1157.14477539062
10,235,4,360.447448730469,1.79769313486232e+308
10,235,5,360.447448730469,1.79769313486232e+308
10,235,6,360.447448730469,1157.14477539062
10,235,7,360.447448730469,1.79769313486232e+308
10,235,8,360.447448730469,1.79769313486232e+308
10,235,9,360.447448730469,1157.14477539062
10,236,2,623.616516113281,1.79769313486232e+308
10,236,3,623.616516113281,2001.99682617188
10,236,4,623.616516113281,1.79769313486232e+308
10,236,5,623.616516113281,1.79769313486232e+308
10,236,6,623.616516113281,2001.99682617188
10,236,7,623.616516113281,1.79769313486232e+308
10,236,8,623.616516113281,1.79769313486232e+308
10,236,9,623.616516113281,2001.99682617188
10,237,2,346.404052734375,1.79769313486232e+308
10,237,3,346.404052734375,1112.06127929688
10,237,4,346.404052734375,1.79769313486232e+308
10,237,5,346.404052734375,1.79769313486232e+308
10,237,6,346.404052734375,1112.06127929688
10,237,7,346.404052734375,1.79769313486232e+308
10,237,8,346.404052734375,1.79769313486232e+308
10,237,9,346.404052734375,1112.06127929688
10,238,2,281.895111083984,1.79769313486232e+308
10,238,3,281.895111083984,904.96826171875
10,238,4,281.895111083984,1.79769313486232e+308
10,238,5,281.895111083984,1.79769313486232e+308
10,238,6,281.895111083984,904.96826171875
10,238,7,281.895111083984,1.79769313486232e+308
10,238,8,281.895111083984,1.79769313486232e+308
10,238,9,281.895111083984,904.96826171875
11,239,2,31.0973949432373,1.79769313486232e+308
11,239,3,31.0973949432373,88.7395553588867
11,239,4,31.0973949432373,1.79769313486232e+308
11,239,5,31.0973949432373,1.79769313486232e+308
11,239,6,31.0973949432373,88.7395553588867
11,239,7,31.0973949432373,1.79769313486232e+308
11,239,9,31.0973949432373,88.7395553588867
11,240,6,49.9307327270508,53.4308929443359
11,240,9,49.9307327270508,53.4308929443359
11,241,2,24.4898376464844,1.79769313486232e+308
11,241,3,24.4898376464844,78.6197509765625
11,241,4,24.4898376464844,1.79769313486232e+308
11,241,5,24.4898376464844,1.79769313486232e+308
11,241,6,24.4898376464844,78.6197509765625
11,241,7,24.4898376464844,1.79769313486232e+308
11,241,8,24.4898376464844,1.79769313486232e+308
11,241,9,24.4898376464844,78.6197509765625
11,242,6,79.7923431396484,85.3858108520508
11,242,9,79.7923431396484,85.3858108520508
11,243,2,22.0015659332275,1.79769313486232e+308
11,243,3,22.0015659332275,70.6316452026367
11,243,4,22.0015659332275,1.79769313486232e+308
11,243,5,22.0015659332275,1.79769313486232e+308
11,243,6,22.0015659332275,70.6316452026367
11,243,7,22.0015659332275,1.79769313486232e+308
11,243,8,22.0015659332275,1.79769313486232e+308
11,243,9,22.0015659332275,70.6316452026367
11,244,2,31.9051551818848,1.79769313486232e+308
11,244,3,31.9051551818848,102.425148010254
11,244,4,31.9051551818848,1.79769313486232e+308
11,244,5,31.9051551818848,1.79769313486232e+308
11,244,6,31.9051551818848,102.425148010254
11,244,7,31.9051551818848,1.79769313486232e+308
11,244,8,31.9051551818848,1.79769313486232e+308
11,244,9,31.9051551818848,102.425148010254
11,245,2,50.5810813903809,1.79769313486232e+308
11,245,3,50.5810813903809,162.380508422852
11,245,4,50.5810813903809,1.79769313486232e+308
11,245,5,50.5810813903809,1.79769313486232e+308
11,245,6,50.5810813903809,162.380508422852
11,245,7,50.5810813903809,1.79769313486232e+308
11,245,8,50.5810813903809,1.79769313486232e+308
11,245,9,50.5810813903809,162.380508422852
11,246,2,51.5515823364258,1.79769313486232e+308
11,246,3,51.5515823364258,165.496109008789
11,246,4,51.5515823364258,1.79769313486232e+308
11,246,5,51.5515823364258,1.79769313486232e+308
11,246,6,51.5515823364258,165.496109008789
11,246,7,51.5515823364258,1.79769313486232e+308
11,246,8,51.5515823364258,1.79769313486232e+308
11,246,9,51.5515823364258,165.496109008789
11,247,2,48.4849281311035,1.79769313486232e+308
11,247,3,48.4849281311035,155.651214599609
11,247,4,48.4849281311035,1.79769313486232e+308
11,247,5,48.4849281311035,1.79769313486232e+308
11,247,6,48.4849281311035,155.651214599609
11,247,7,48.4849281311035,1.79769313486232e+308
11,247,8,48.4849281311035,1.79769313486232e+308
11,247,9,48.4849281311035,155.651214599609
11,248,2,20.1089572906494,1.79769313486232e+308
11,248,3,20.1089572906494,64.5558013916016
11,248,4,20.1089572906494,1.79769313486232e+308
11,248,5,20.1089572906494,1.79769313486232e+308
11,248,6,20.1089572906494,64.5558013916016
11,248,7,20.1089572906494,1.79769313486232e+308
11,248,8,20.1089572906494,1.79769313486232e+308
11,248,9,20.1089572906494,64.5558013916016
11,249,2,50.0241355895996,1.79769313486232e+308
11,249,3,50.0241355895996,160.592529296875
11,249,4,50.0241355895996,1.79769313486232e+308
11,249,5,50.0241355895996,1.79769313486232e+308
11,249,6,50.0241355895996,160.592529296875
11,249,7,50.0241355895996,1.79769313486232e+308
11,249,8,50.0241355895996,1.79769313486232e+308
11,249,9,50.0241355895996,160.592529296875
11,250,2,26.7611618041992,1.79769313486232e+308
11,250,3,26.7611618041992,85.9113922119141
11,250,4,26.7611618041992,1.79769313486232e+308
11,250,5,26.7611618041992,1.79769313486232e+308
11,250,6,26.7611618041992,85.9113922119141
11,250,7,26.7611618041992,1.79769313486232e+308
11,250,8,26.7611618041992,1.79769313486232e+308
11,250,9,26.7611618041992,85.9113922119141
11,251,2,21.4219131469727,1.79769313486232e+308
11,251,3,21.4219131469727,68.7707901000976
11,251,4,21.4219131469727,1.79769313486232e+308
11,251,5,21.4219131469727,1.79769313486232e+308
11,251,6,21.4219131469727,68.7707901000976
11,251,7,21.4219131469727,1.79769313486232e+308
11,251,8,21.4219131469727,1.79769313486232e+308
11,251,9,21.4219131469727,68.7707901000976
11,252,2,41.0116882324219,1.79769313486232e+308
11,252,3,41.0116882324219,131.659866333008
11,252,4,41.0116882324219,1.79769313486232e+308
11,252,5,41.0116882324219,1.79769313486232e+308
11,252,6,41.0116882324219,131.659866333008
11,252,7,41.0116882324219,1.79769313486232e+308
11,252,8,41.0116882324219,1.79769313486232e+308
11,252,9,41.0116882324219,131.659866333008
11,253,2,40.1862983703613,1.79769313486232e+308
11,253,3,40.1862983703613,129.010116577148
11,253,4,40.1862983703613,1.79769313486232e+308
11,253,5,40.1862983703613,1.79769313486232e+308
11,253,6,40.1862983703613,129.010116577148
11,253,7,40.1862983703613,1.79769313486232e+308
11,253,8,40.1862983703613,1.79769313486232e+308
11,253,9,40.1862983703613,129.010116577148
11,254,2,37.0412826538086,1.79769313486232e+308
11,254,3,37.0412826538086,118.913665771484
11,254,4,37.0412826538086,1.79769313486232e+308
11,254,5,37.0412826538086,1.79769313486232e+308
11,254,6,37.0412826538086,118.913665771484
11,254,7,37.0412826538086,1.79769313486232e+308
11,254,8,37.0412826538086,1.79769313486232e+308
11,254,9,37.0412826538086,118.913665771484
11,255,2,48.6120223999023,1.79769313486232e+308
11,255,3,48.6120223999023,156.059219360352
11,255,4,48.6120223999023,1.79769313486232e+308
11,255,5,48.6120223999023,1.79769313486232e+308
11,255,6,48.6120223999023,156.059219360352
11,255,7,48.6120223999023,1.79769313486232e+308
11,255,8,48.6120223999023,1.79769313486232e+308
11,255,9,48.6120223999023,156.059219360352
11,256,4,17.0012092590332,1.79769313486232e+308
11,256,5,17.0012092590332,1.79769313486232e+308
11,256,6,17.0012092590332,42.4503326416016
11,256,7,17.0012092590332,1.79769313486232e+308
11,256,8,17.0012092590332,1.79769313486232e+308
11,256,9,17.0012092590332,42.4503326416016
11,257,2,33.5762367248535,1.79769313486232e+308
11,257,3,33.5762367248535,107.789833068848
11,257,4,33.5762367248535,1.79769313486232e+308
11,257,5,33.5762367248535,1.79769313486232e+308
11,257,6,33.5762367248535,107.789833068848
11,257,7,33.5762367248535,1.79769313486232e+308
11,257,8,33.5762367248535,1.79769313486232e+308
11,257,9,33.5762367248535,107.789833068848
11,258,2,54.7816734313965,1.79769313486232e+308
11,258,3,54.7816734313965,175.865646362305
11,258,4,54.7816734313965,1.79769313486232e+308
11,258,5,54.7816734313965,1.79769313486232e+308
11,258,6,54.7816734313965,175.865646362305
11,258,7,54.7816734313965,1.79769313486232e+308
11,258,8,54.7816734313965,1.79769313486232e+308
11,258,9,54.7816734313965,175.865646362305
12,259,2,103.77082824707,1.79769313486232e+308
12,259,3,103.77082824707,333.135589599609
12,259,4,103.77082824707,1.79769313486232e+308
12,259,5,103.77082824707,1.79769313486232e+308
12,259,6,103.77082824707,333.135589599609
12,259,7,103.77082824707,1.79769313486232e+308
12,259,8,103.77082824707,1.79769313486232e+308
12,259,9,103.77082824707,333.135589599609
12,260,2,242.461349487305,1.79769313486232e+308
12,260,3,242.461349487305,778.373901367188
12,260,4,242.461349487305,1.79769313486232e+308
12,260,5,242.461349487305,1.79769313486232e+308
12,260,6,242.461349487305,778.373901367188
12,260,7,242.461349487305,1.79769313486232e+308
12,260,8,242.461349487305,1.79769313486232e+308
